AfterHoursChangeRealtime,AnnualizedGain,Ask,AskRealtime,AverageDailyVolume,Bid,BidRealtime,BookValue,Change,ChangeFromFiftydayMovingAverage,ChangeFromTwoHundreddayMovingAverage,ChangeFromYearHigh,ChangeFromYearLow,ChangePercentRealtime,ChangeRealtime,Change_PercentChange,ChangeinPercent,Commission,Currency,DaysHigh,DaysLow,DaysRange,DaysRangeRealtime,DaysValueChange,DaysValueChangeRealtime,DividendPayDate,DividendShare,DividendYield,EBITDA,EPSEstimateCurrentYear,EPSEstimateNextQuarter,EPSEstimateNextYear,EarningsShare,ErrorIndicationreturnedforsymbolchangedinvalid,ExDividendDate,FiftydayMovingAverage,HighLimit,HoldingsGain,HoldingsGainPercent,HoldingsGainPercentRealtime,HoldingsGainRealtime,HoldingsValue,HoldingsValueRealtime,LastTradeDate,LastTradeDateTimeUTC,LastTradePriceOnly,LastTradeRealtimeWithTime,LastTradeTime,LastTradeWithTime,LowLimit,MarketCapRealtime,MarketCapitalization,MoreInfo,Name,Notes,OneyrTargetPrice,Open,OrderBookRealtime,PEGRatio,PERatio,PERatioRealtime,PercebtChangeFromYearHigh,PercentChange,PercentChangeFromFiftydayMovingAverage,PercentChangeFromTwoHundreddayMovingAverage,PercentChangeFromYearLow,PreviousClose,PriceBook,PriceEPSEstimateCurrentYear,PriceEPSEstimateNextYear,PricePaid,PriceSales,SharesOwned,ShortRatio,StockExchange,Symbol,TickerTrend,TradeDate,TwoHundreddayMovingAverage,Volume,YearHigh,YearLow,YearRange,symbol
,,,,1547550,,,46.16,-0.47,1.99,-2.02,-13.16,14.79,,,-0.47 - -0.47%,-0.47%,,USD,99.35,98.32,98.32 - 99.35,,,,12/15/2016,1.64,1.71,605.50M,6.53,2.17,6.87,2.77,,11/28/2016,97.04,,,,,,,,2/15/2017,2017-02-15 21:02:00 UTC+0000,99.03,,4:02pm,4:02pm - <b>99.03</b>,,,21.28B,,Molson Coors Brewing Company Cl,,117.36,99.00,,2.03,35.75,,-11.73%,-0.47%,+2.05%,-2.00%,+17.56%,99.50,2.16,15.17,14.41,,6.22,,2.13,NYQ,TAP,,,101.05,2561603,112.19,84.24,84.24 - 112.19,TAP
,,,,1612780,,,7.46,+0.03,2.52,2.25,-1.73,7.85,,,+0.03 - +0.10%,+0.10%,,USD,31.66,31.28,31.28 - 31.66,,,,,,,449.00M,1.43,0.38,1.46,0.95,,,29.07,,,,,,,,2/15/2017,2017-02-15 21:02:00 UTC+0000,31.59,,4:02pm,4:02pm - <b>31.59</b>,,,4.11B,,Teradata Corporation Common Sto,,29.50,31.51,,4.55,33.25,,-5.19%,+0.10%,+8.68%,+7.66%,+33.07%,31.56,4.23,22.09,21.64,,1.77,,14.24,NYQ,TDC,,,29.34,1281637,33.32,23.74,23.74 - 33.32,TDC
,,,,1034940,,,-35.10,+0.81,9.94,-13.81,-43.37,45.82,,,+0.81 - +0.32%,+0.32%,,USD,251.80,249.56,249.56 - 251.80,,,,11/1/2016,0.00,0.00,1.51B,12.22,3.16,13.68,8.56,,10/20/2016,241.07,,,,,,,,2/15/2017,2017-02-15 21:02:00 UTC+0000,251.01,,4:02pm,4:02pm - <b>251.01</b>,,,13.26B,,Transdigm Group Incorporated Tr,,296.06,249.64,,2.88,29.34,,-14.73%,+0.32%,+4.12%,-5.22%,+22.33%,250.20,,20.54,18.35,,4.03,,4.24,NYQ,TDG,,,264.82,779676,294.38,205.19,205.19 - 294.38,TDG
,,,,1515410,,,24.86,+0.16,3.77,9.43,-0.91,21.68,,,+0.16 - +0.21%,+0.21%,,USD,76.14,75.25,75.25 - 76.14,,,,12/9/2016,1.48,1.97,2.63B,4.43,1.12,4.77,5.72,,11/22/2016,71.81,,,,,,,,2/15/2017,2017-02-15 21:02:00 UTC+0000,75.58,,4:02pm,4:02pm - <b>75.58</b>,,,26.85B,,TE Connectivity Ltd. New Switze,,79.78,75.51,,2.12,13.22,,-1.19%,+0.21%,+5.26%,+14.26%,+40.22%,75.42,3.03,17.06,15.84,,2.15,,1.62,NYQ,TEL,,,66.15,1553857,76.49,53.90,53.90 - 76.49,TEL
,,,,1785000,,,10.27,+0.18,2.02,2.85,-1.05,6.42,,,+0.18 - +0.75%,+0.75%,,USD,24.47,24.01,24.01 - 24.47,,,,1/3/2017,0.56,2.37,1.16B,2.25,0.41,1.88,2.02,,12/7/2016,22.31,,,,,,,,2/15/2017,2017-02-15 21:02:00 UTC+0000,24.33,,4:02pm,4:02pm - <b>24.33</b>,,,5.22B,,TEGNA Inc,,25.00,24.01,,1.06,12.06,,-4.14%,+0.75%,+9.07%,+13.26%,+35.85%,24.15,2.35,10.81,12.94,,1.59,,3.63,NYQ,TGNA,,,21.48,1803028,25.38,17.91,17.91 - 25.38,TGNA
,,,,5994730,,,19.64,+0.10,-1.91,-4.98,-18.39,2.81,,,+0.10 - +0.15%,+0.15%,,USD,65.95,65.24,65.24 - 65.95,,,,3/10/2017,2.40,3.65,7.47B,5.05,1.33,5.34,5.62,,2/13/2017,67.66,,,,,,,,2/15/2017,2017-02-15 21:04:00 UTC+0000,65.75,,4:04pm,4:04pm - <b>65.75</b>,,,36.93B,,Target Corporation Common Stock,,73.82,65.50,,2.50,11.70,,-21.86%,+0.15%,-2.82%,-7.04%,+4.46%,65.65,3.34,13.02,12.31,,0.52,,5.48,NYQ,TGT,,,70.73,3971650,84.14,62.94,62.94 - 84.14,TGT
,,84.88,,1896710,78.00,,23.37,+0.27,4.20,8.34,-2.21,26.25,,,+0.27 - +0.33%,+0.33%,,USD,83.49,82.78,82.78 - 83.49,,,,1/10/2017,1.80,2.21,934.80M,3.66,0.69,3.88,3.57,,12/16/2016,79.03,,,,,,,,2/15/2017,2017-02-15 21:01:00 UTC+0000,83.23,,4:01pm,4:01pm - <b>83.23</b>,,,10.36B,,Tiffany & Co.,,84.04,82.96,,2.98,23.31,,-2.59%,+0.33%,+5.31%,+11.14%,+46.06%,82.96,3.55,22.74,21.45,,2.59,,6.66,NYQ,TIF,,,74.89,1380439,85.44,56.99,56.99 - 85.44,TIF
,,,,3495490,,,6.64,+0.15,2.54,1.89,-5.41,7.98,,,+0.15 - +0.19%,+0.19%,,USD,78.47,77.71,77.71 - 78.47,,,,3/2/2017,1.04,1.35,4.48B,3.52,0.81,3.79,3.41,,2/7/2017,75.69,,,,,,,,2/15/2017,2017-02-15 21:01:00 UTC+0000,78.23,,4:01pm,4:01pm - <b>78.23</b>,,,51.00B,,"TJX Companies, Inc. (The) Commo",,84.80,78.24,,2.27,22.91,,-6.47%,+0.19%,+3.35%,+2.48%,+11.36%,78.08,11.76,22.22,20.64,,1.56,,2.98,NYQ,TJX,,,76.34,3382854,83.64,70.25,70.25 - 83.64,TJX
,,,,485932,,,42.78,+0.82,2.83,8.86,-0.06,28.29,,,+0.82 - +1.08%,+1.08%,,USD,77.05,76.12,76.12 - 77.05,,,,2/1/2017,0.56,0.75,863.00M,4.69,1.16,5.03,4.49,,1/4/2017,74.15,,,,,,,,2/15/2017,2017-02-15 21:02:00 UTC+0000,76.99,,4:02pm,4:02pm - <b>76.99</b>,,,9.14B,,Torchmark Corporation Common St,,72.56,76.38,,2.22,17.14,,-0.08%,+1.08%,+3.82%,+13.01%,+58.09%,76.17,1.78,16.42,15.31,,2.30,,4.26,NYQ,TMK,,,68.13,328873,77.05,48.70,48.70 - 77.05,TMK
,,,,2046140,,,54.58,+0.98,10.99,8.69,-2.42,30.70,,,+0.98 - +0.62%,+0.62%,,USD,158.37,156.48,156.48 - 158.37,,,,1/16/2017,0.60,0.38,4.55B,9.16,2.26,10.10,5.09,,12/13/2016,147.27,,,,,,,,2/15/2017,2017-02-15 21:00:00 UTC+0000,158.26,,4:00pm,4:00pm - <b>158.26</b>,,,62.45B,,Thermo Fisher Scientific Inc Co,,172.79,156.49,,1.63,31.09,,-1.50%,+0.62%,+7.46%,+5.81%,+24.07%,157.28,2.88,17.28,15.67,,3.40,,2.12,NYQ,TMO,,,149.57,1423317,160.68,127.56,127.56 - 160.68,TMO
,,50.00,,2061420,49.90,,10.85,+0.51,1.58,-3.96,-18.99,7.07,,,+0.51 - +0.98%,+0.98%,,USD,53.29,52.20,52.20 - 53.29,,,,,,,182.00M,1.54,0.33,1.55,0.83,,,51.12,,,,,,,,2/15/2017,2017-02-15 21:00:00 UTC+0000,52.70,,4:00pm,4:00pm - <b>52.70</b>,,,7.68B,,"TripAdvisor, Inc.",,52.09,52.33,,6.71,63.34,,-26.49%,+0.98%,+3.10%,-6.99%,+15.49%,52.19,4.81,34.22,34.00,,5.16,,6.89,NMS,TRIP,,,56.66,6137082,71.69,45.63,45.63 - 71.69,TRIP
,,72.99,,1907530,70.68,,20.46,+1.69,-0.40,1.42,-7.45,8.58,,,+1.69 - +2.42%,+2.42%,,USD,71.65,69.70,69.70 - 71.65,,,,12/29/2016,2.16,3.09,1.93B,4.82,1.21,5.07,4.75,,12/13/2016,71.95,,,,,,,,2/15/2017,2017-02-15 21:00:00 UTC+0000,71.55,,4:00pm,4:00pm - <b>71.55</b>,,,17.42B,,"T. Rowe Price Group, Inc.",,71.73,69.91,,1.83,15.06,,-9.43%,+2.42%,-0.56%,+2.02%,+13.63%,69.86,3.41,14.84,14.11,,4.03,,4.33,NMS,TROW,,,70.13,2266420,79.00,62.97,62.97 - 79.00,TROW
,,,,1580610,,,83.05,+0.74,2.39,5.11,-2.11,17.53,,,+0.74 - +0.62%,+0.62%,,USD,120.99,120.11,120.11 - 120.99,,,,3/31/2017,2.68,2.24,5.24B,9.50,2.16,9.94,10.28,,12/7/2016,118.59,,,,,,,,2/15/2017,2017-02-15 21:02:00 UTC+0000,120.98,,4:02pm,4:02pm - <b>120.98</b>,,,33.83B,,"The Travelers Companies, Inc. C",,121.73,120.65,,2.21,11.77,,-1.71%,+0.62%,+2.01%,+4.41%,+16.95%,120.24,1.45,12.73,12.17,,1.22,,3.71,NYQ,TRV,,,115.87,1416088,123.09,103.45,103.45 - 123.09,TRV
,,74.00,,1497900,72.73,,11.08,-0.67,-2.19,-1.69,-24.52,11.23,,,-0.67 - -0.91%,-0.91%,,USD,73.67,72.65,72.65 - 73.67,,,,11/29/2016,0.96,1.29,837.04M,3.50,1.30,3.91,3.27,,11/9/2016,74.92,,,,,,,,2/15/2017,2017-02-15 21:00:00 UTC+0000,72.73,,4:00pm,4:00pm - <b>72.73</b>,,,9.54B,,Tractor Supply Company,,83.33,73.36,,1.62,22.24,,-25.21%,-0.91%,-2.93%,-2.28%,+18.26%,73.40,6.63,20.78,18.60,,1.42,,3.41,NMS,TSCO,,,74.42,1847873,97.25,61.50,61.50 - 97.25,TSCO
,,,,3900670,,,26.01,+0.33,2.24,-2.77,-11.72,9.61,,,+0.33 - +0.51%,+0.51%,,USD,65.43,64.81,64.81 - 65.43,,,,3/15/2017,0.90,1.38,3.78B,5.01,1.18,5.00,4.96,,11/29/2016,63.09,,,,,,,,2/15/2017,2017-02-15 21:00:00 UTC+0000,65.33,,4:00pm,4:00pm - <b>65.33</b>,,,23.98B,,"Tyson Foods, Inc. Common Stock",,70.33,65.01,,1.04,13.18,,-15.21%,+0.51%,+3.55%,-4.06%,+17.25%,65.00,2.50,13.04,13.07,,0.65,,4.72,NYQ,TSN,,,68.10,2342921,77.05,55.72,55.72 - 77.05,TSN
,,,,2628510,,,69.58,+0.00,4.15,5.78,-5.49,20.21,,,+0.00 - +0.00%,+0.00%,,USD,88.57,87.25,87.25 - 88.57,,,,3/15/2017,2.20,2.52,2.34B,6.20,2.11,6.98,6.12,,11/28/2016,83.86,,,,,,,,2/15/2017,2017-02-15 21:03:00 UTC+0000,88.01,,4:03pm,4:03pm - <b>88.01</b>,,,10.28B,,Tesoro Corporation Common Stock,,105.80,88.16,,-0.60,14.37,,-5.87%,+0.00%,+4.95%,+7.03%,+29.81%,88.01,1.26,14.20,12.61,,0.42,,3.11,NYQ,TSO,,,82.23,1416429,93.50,67.80,67.80 - 93.50,TSO
,,,,1309130,,,11.43,+0.25,1.93,4.56,-2.28,13.18,,,+0.25 - +0.46%,+0.46%,,USD,54.40,53.97,53.97 - 54.40,,,,1/3/2017,0.40,0.75,975.10M,3.12,0.80,3.46,1.73,,12/13/2016,52.33,,,,,,,,2/15/2017,2017-02-15 21:02:00 UTC+0000,54.26,,4:02pm,4:02pm - <b>54.26</b>,,,9.97B,,"Total System Services, Inc. Com",,58.85,53.97,,1.48,31.36,,-4.03%,+0.46%,+3.68%,+9.18%,+32.08%,54.01,4.72,17.39,15.68,,2.38,,1.00,NYQ,TSS,,,49.70,552384,56.54,41.08,41.08 - 56.54,TSS
,,,,4272650,,,31.52,-0.07,0.51,9.23,-1.03,33.01,,,-0.07 - -0.07%,-0.07%,,USD,96.41,95.96,95.96 - 96.41,,,,3/15/2017,1.61,1.67,8.34B,5.95,1.31,6.56,4.95,,11/28/2016,95.81,,,,,,,,2/15/2017,2017-02-15 21:03:00 UTC+0000,96.32,,4:03pm,4:03pm - <b>96.32</b>,,,74.36B,,Time Warner Inc. New Common Sto,,105.30,96.12,,1.43,19.44,,-1.06%,-0.07%,+0.53%,+10.60%,+52.14%,96.39,3.06,16.19,14.68,,2.54,,1.33,NYQ,TWX,,,87.09,3963689,97.35,63.31,63.31 - 97.35,TWX
,,76.48,,5409200,75.41,,10.52,+0.03,0.30,4.00,-3.80,24.36,,,+0.03 - +0.04%,+0.04%,,USD,75.81,74.93,74.93 - 75.81,,,,2/13/2017,2.00,2.66,5.71B,3.67,0.90,3.94,3.48,,1/27/2017,75.37,,,,,,,,2/15/2017,2017-02-15 21:00:00 UTC+0000,75.67,,4:00pm,4:00pm - <b>75.67</b>,,,75.37B,,Texas Instruments Incorporated,,81.46,75.65,,2.06,21.76,,-4.78%,+0.04%,+0.40%,+5.57%,+47.48%,75.64,7.19,20.62,19.21,,5.63,,2.25,NMS,TXN,,,71.67,5731485,79.47,51.31,51.31 - 79.47,TXN
,,,,1744410,,,20.41,-0.04,0.36,5.61,-1.77,18.12,,,-0.04 - -0.08%,-0.08%,,USD,49.37,49.03,49.03 - 49.37,,,,1/1/2017,0.08,0.16,1.59B,2.64,0.63,3.02,3.53,,12/7/2016,48.80,,,,,,,,2/15/2017,2017-02-15 21:02:00 UTC+0000,49.16,,4:02pm,4:02pm - <b>49.16</b>,,,13.43B,,Textron Inc. Common Stock,,52.33,49.23,,2.10,13.94,,-3.48%,-0.08%,+0.74%,+12.89%,+58.38%,49.20,2.41,18.62,16.28,,0.97,,1.67,NYQ,TXT,,,43.55,1003849,50.93,31.04,31.04 - 50.93,TXT
,,,,4346420,,,4.64,+0.45,-3.66,-9.45,-26.34,2.09,,,+0.45 - +2.32%,+2.32%,,USD,19.91,19.16,19.16 - 19.91,,,,,,,565.09M,0.41,-0.02,0.53,0.45,,,23.52,,,,,,,,2/15/2017,2017-02-15 21:03:00 UTC+0000,19.86,,4:03pm,4:03pm - <b>19.86</b>,,,8.70B,,"Under Armour, Inc. Class C Comm",,23.00,19.35,,9.41,44.23,,-57.02%,+2.32%,-15.57%,-32.24%,+11.76%,19.41,4.18,48.44,37.47,,1.76,,1.58,NYQ,UA,,,29.31,7105146,46.20,17.77,17.77 - 46.20,UA
,,,,5670000,,,4.64,+0.13,-5.00,-11.89,-26.06,1.45,,,+0.13 - +0.60%,+0.60%,,USD,21.96,21.38,21.38 - 21.96,,,,,,,565.09M,0.42,-0.03,0.52,0.45,,,26.89,,,,,,,,2/15/2017,2017-02-15 21:03:00 UTC+0000,21.89,,4:03pm,4:03pm - <b>21.89</b>,,,9.59B,,"Under Armour, Inc. Class A Comm",,23.34,21.47,,2.48,48.75,,-54.34%,+0.60%,-18.61%,-35.20%,+7.09%,21.76,4.69,52.12,42.10,,1.98,,7.12,NYQ,UAA,,,33.78,5643760,47.94,20.44,20.44 - 47.94,UAA
,,,,3633990,,,26.55,+1.92,2.56,14.51,-1.14,38.25,,,+1.92 - +2.60%,+2.60%,,USD,75.80,74.82,74.82 - 75.80,,,,1/23/2008,0.00,0.00,6.94B,6.76,2.17,8.11,6.85,,1/7/2008,73.10,,,,,,,,2/15/2017,2017-02-15 15:58:00 UTC+0000,75.66,,10:58am,10:58am - <b>75.66</b>,,,24.01B,,United Continental Holdings,,85.44,75.29,,-1.66,11.05,,-1.48%,+2.60%,+3.50%,+23.73%,+102.25%,73.74,2.78,11.19,9.33,,0.64,,4.00,NYQ,UAL,,,61.15,2112765,76.80,37.41,37.41 - 76.80,UAL
,,,,1645390,,,11.40,-0.10,-0.30,0.09,-3.35,2.47,,,-0.10 - -0.28%,-0.28%,,USD,35.40,34.76,34.76 - 35.40,,,,1/31/2017,1.18,3.31,608.65M,0.26,0.05,0.23,1.08,,1/6/2017,35.56,,,,,,,,2/15/2017,2017-02-15 21:00:00 UTC+0000,35.26,,4:00pm,4:00pm - <b>35.26</b>,,,9.42B,,"UDR, Inc. Common Stock",,36.60,35.21,,-3.69,32.65,,-8.68%,-0.28%,-0.85%,+0.26%,+7.53%,35.36,3.10,125.93,153.30,,9.80,,3.96,NYQ,UDR,,,35.17,1160132,38.61,32.79,32.79 - 38.61,UDR
,,,,1107350,,,45.33,+1.11,10.24,3.76,-17.36,22.69,,,+1.11 - +0.92%,+0.92%,,USD,122.47,120.70,120.70 - 122.47,,,,3/15/2017,0.40,0.34,1.70B,7.34,2.18,8.10,7.10,,11/29/2016,112.18,,,,,,,,2/15/2017,2017-02-15 21:02:00 UTC+0000,122.41,,4:02pm,4:02pm - <b>122.41</b>,,,11.87B,,"Universal Health Services, Inc.",,134.71,121.00,,1.97,17.24,,-12.42%,+0.92%,+9.12%,+3.17%,+22.75%,121.30,2.68,16.68,15.11,,1.22,,2.95,NYQ,UHS,,,118.65,856142,139.77,99.72,99.72 - 139.77,UHS
,,274.29,,736219,270.00,,23.30,+2.18,7.56,19.29,-4.99,126.87,,,+2.18 - +0.80%,+0.80%,,USD,273.87,270.45,270.45 - 273.87,,,,5/15/2012,0.00,0.00,797.09M,6.41,1.80,8.01,5.97,,3/16/2012,266.08,,,,,,,,2/15/2017,2017-02-15 21:00:00 UTC+0000,273.64,,4:00pm,4:00pm - <b>273.64</b>,,,17.03B,,"Ulta Beauty, Inc.",,301.10,270.99,,2.00,45.87,,-1.79%,+0.80%,+2.84%,+7.59%,+86.44%,271.46,11.65,42.69,34.16,,3.72,,3.30,NMS,ULTA,,,254.35,520093,278.63,146.77,146.77 - 278.63,ULTA
,,,,3728330,,,40.2040,+0.6999,2.5909,15.0949,-0.5901,48.6299,,,+0.6999 - +0.4290%,+0.4290%,,USD,164.4200,162.5800,162.5800 - 164.4200,,,,3/21/2017,2.5000,1.5600,14.51B,9.5100,2.3200,10.6400,7.2500,,11/30/2016,161.2390,,,,,,,,2/15/2017,2017-02-15 15:43:00 UTC+0000,163.8299,,10:43am,10:43am - <b>163.8299</b>,,,155.83B,,UnitedHealth Group Incorporated,,184.8500,162.5800,,1.0700,22.5972,,-0.3589%,+0.4290%,+1.6069%,+10.1489%,+42.2135%,163.1300,4.0576,17.2271,15.3975,,0.8394,,1.9600,NYQ,UNH,,,148.7350,1147250,164.4200,115.2000,115.2000 - 164.4200,UNH
,,,,1429420,,,39.02,+0.64,3.67,9.61,-0.03,22.46,,,+0.64 - +1.32%,+1.32%,,USD,49.17,48.46,48.46 - 49.17,,,,2/17/2017,0.80,1.69,1.61B,4.10,1.02,4.39,3.95,,1/26/2017,45.47,,,,,,,,2/15/2017,2017-02-15 21:02:00 UTC+0000,49.14,,4:02pm,4:02pm - <b>49.14</b>,,,11.29B,,Unum Group Common Stock,,46.38,48.59,,1.67,12.44,,-0.05%,+1.32%,+8.07%,+24.32%,+84.18%,48.50,1.24,11.99,11.19,,1.01,,2.82,NYQ,UNM,,,39.53,1445876,49.17,26.68,26.68 - 49.17,UNM
,,,,3755230,,,24.43,+0.62,3.56,10.97,-1.60,32.71,,,+0.62 - +0.57%,+0.57%,,USD,109.99,108.17,108.17 - 109.99,,,,3/31/2017,2.42,2.23,9.31B,5.64,1.33,6.33,5.07,,11/28/2016,106.22,,,,,,,,2/15/2017,2017-02-15 21:02:00 UTC+0000,109.78,,4:02pm,4:02pm - <b>109.78</b>,,,89.34B,,Union Pacific Corporation Commo,,112.82,108.71,,1.71,21.65,,-1.44%,+0.57%,+3.35%,+11.10%,+42.44%,109.16,4.47,19.46,17.34,,4.45,,1.80,NYQ,UNP,,,98.81,3352946,111.38,77.07,77.07 - 111.38,UNP
,,,,2919270,,,0.49,+0.03,-3.52,-2.37,-11.42,13.69,,,+0.03 - +0.03%,+0.03%,,USD,109.17,108.28,108.28 - 109.17,,,,3/8/2017,3.32,3.09,7.69B,5.95,1.48,6.47,3.87,,11/9/2016,112.54,,,,,,,,2/15/2017,2017-02-15 21:00:00 UTC+0000,109.02,,4:00pm,4:00pm - <b>109.02</b>,,,94.63B,,"United Parcel Service, Inc. Com",,114.61,108.87,,2.14,28.17,,-9.48%,+0.03%,-3.13%,-2.13%,+14.36%,108.99,220.63,18.32,16.85,,1.55,,3.92,NYQ,UPS,,,111.39,2774207,120.44,95.33,95.33 - 120.44,UPS
,,28.15,,2750920,25.00,,10.73,-0.29,0.23,-5.11,-13.48,3.42,,,-0.29 - -1.05%,-1.05%,,USD,27.71,27.15,27.15 - 27.71,,,,,,,497.69M,1.88,0.27,1.98,1.92,,,27.09,,,,,,,,2/15/2017,2017-02-15 21:00:00 UTC+0000,27.32,,4:00pm,4:00pm - <b>27.32</b>,,,3.18B,,"Urban Outfitters, Inc.",,30.76,27.56,,1.28,14.20,,-33.04%,-1.05%,+0.86%,-15.76%,+14.31%,27.61,2.57,14.53,13.80,,0.91,,4.31,NMS,URBN,,,32.43,2215340,40.80,23.90,23.90 - 40.80,URBN
,,,,1770350,,,19.57,+0.39,12.59,36.18,-2.01,82.53,,,+0.39 - +0.30%,+0.30%,,USD,129.57,127.18,127.18 - 129.57,,,,,,,1.72B,9.13,2.23,10.13,6.45,,,116.59,,,,,,,,2/15/2017,2017-02-15 21:02:00 UTC+0000,129.18,,4:02pm,4:02pm - <b>129.18</b>,,,10.89B,,"United Rentals, Inc. Common Sto",,123.86,128.50,,1.06,20.03,,-1.53%,+0.30%,+10.80%,+38.90%,+176.91%,128.79,6.58,14.15,12.75,,1.88,,3.75,NYQ,URI,,,93.00,1135234,131.19,46.65,46.65 - 131.19,URI
,,,,7007500,,,24.63,+0.59,2.96,7.99,-0.23,17.66,,,+0.59 - +1.08%,+1.08%,,USD,55.37,54.52,54.52 - 55.37,,,,1/17/2017,1.12,2.09,0.00,3.49,0.87,3.84,3.24,,12/28/2016,52.18,,,,,,,,2/15/2017,2017-02-15 21:00:00 UTC+0000,55.14,,4:00pm,4:00pm - <b>55.14</b>,,,93.57B,,U.S. Bancorp Common Stock,,54.12,54.70,,2.77,17.02,,-0.41%,+1.08%,+5.67%,+16.95%,+47.12%,54.55,2.21,15.80,14.36,,4.68,,2.78,NYQ,USB,,,47.15,8016014,55.37,37.48,37.48 - 55.37,USB
,,,,3017230,,,34.10,+1.00,1.36,5.35,-0.92,25.27,,,+1.00 - +0.90%,+0.90%,,USD,112.08,111.06,111.06 - 112.08,,,,3/10/2017,2.64,2.36,10.04B,6.55,1.76,7.01,6.12,,11/16/2016,110.55,,,,,,,,2/15/2017,2017-02-15 21:02:00 UTC+0000,111.91,,4:02pm,4:02pm - <b>111.91</b>,,,90.18B,,United Technologies Corporation,,117.93,111.13,,2.32,18.29,,-0.82%,+0.90%,+1.23%,+5.02%,+29.17%,110.91,3.25,17.09,15.96,,1.56,,2.02,NYQ,UTX,,,106.56,2624996,112.83,86.64,86.64 - 112.83,UTX
,,,,10198100,,,11.20,+0.86,5.05,6.30,0.00,18.42,,,+0.86 - +0.99%,+0.99%,,USD,87.54,86.70,86.70 - 87.54,,,,3/7/2017,0.66,0.76,11.01B,3.32,0.82,3.88,2.58,,11/16/2016,82.49,,,,,,,,2/15/2017,2017-02-15 21:03:00 UTC+0000,87.54,,4:03pm,4:03pm - <b>87.54</b>,,,203.45B,,Visa Inc.,,97.90,87.02,,1.62,33.93,,+0.00%,+0.99%,+6.12%,+7.75%,+26.65%,86.68,7.74,26.37,22.56,,12.61,,4.88,NYQ,V,,,81.24,8049241,87.54,69.12,69.12 - 87.54,V
,,,,864368,,,18.45,+0.52,-4.99,-10.82,-12.85,15.04,,,+0.52 - +0.65%,+0.65%,,USD,81.25,80.32,80.32 - 81.25,,,,,0.00,0.00,633.20M,3.91,0.97,4.28,3.51,,12/2/1998,86.11,,,,,,,,2/15/2017,2017-02-15 21:02:00 UTC+0000,81.12,,4:02pm,4:02pm - <b>81.12</b>,,,7.58B,,"Varian Medical Systems, Inc. Co",,83.01,80.32,,2.33,23.10,,-13.67%,+0.65%,-5.80%,-11.77%,+22.76%,80.60,4.37,20.75,18.95,,2.34,,5.32,NYQ,VAR,,,91.94,633798,93.97,66.08,66.08 - 93.97,VAR
,,,,3592110,,,11.78,-0.35,-1.19,-5.51,-16.58,2.47,,,-0.35 - -0.69%,-0.69%,,USD,50.67,50.07,50.07 - 50.67,,,,12/19/2016,1.68,3.34,2.01B,3.12,0.63,3.32,2.63,,12/7/2016,51.71,,,,,,,,2/15/2017,2017-02-15 21:00:00 UTC+0000,50.52,,4:00pm,4:00pm - <b>50.52</b>,,,20.90B,,V.F. Corporation Common Stock,,55.18,50.58,,2.22,19.18,,-24.71%,-0.69%,-2.30%,-9.83%,+5.14%,50.87,4.32,16.19,15.22,,1.70,,5.81,NYQ,VFC,,,56.03,5715346,67.10,48.05,48.05 - 67.10,VFC
,,45.00,,4219250,44.32,,11.23,+0.41,4.73,6.02,-2.03,10.72,,,+0.41 - +0.93%,+0.93%,,USD,44.71,44.06,44.06 - 44.71,,,,4/3/2017,0.80,1.83,2.86B,3.84,1.14,4.13,3.48,,12/13/2016,39.93,,,,,,,,2/15/2017,2017-02-15 21:00:00 UTC+0000,44.66,,4:00pm,4:00pm - <b>44.66</b>,,,17.73B,,Viacom Inc.,,46.48,44.06,,2.69,12.81,,-4.35%,+0.93%,+11.85%,+15.59%,+31.59%,44.25,3.94,11.63,10.81,,1.39,,2.29,NMS,VIAB,,,38.64,4021106,46.69,33.94,33.94 - 46.69,VIAB
,,,,4826890,,,44.89,+0.14,0.68,7.23,-3.64,20.88,,,+0.14 - +0.21%,+0.21%,,USD,67.96,67.19,67.19 - 67.96,,,,3/7/2017,2.80,4.15,5.55B,5.26,1.74,6.25,4.94,,2/13/2017,67.08,,,,,,,,2/15/2017,2017-02-15 21:02:00 UTC+0000,67.76,,4:02pm,4:02pm - <b>67.76</b>,,,30.67B,,Valero Energy Corporation Commo,,73.22,67.75,,0.60,13.72,,-5.10%,+0.21%,+1.02%,+11.95%,+44.54%,67.62,1.51,12.88,10.84,,0.40,,2.95,NYQ,VLO,,,60.53,2572705,71.40,46.88,46.88 - 71.40,VLO
,,,,1291980,,,34.49,+0.37,-3.47,2.83,-15.07,30.85,,,+0.37 - +0.30%,+0.30%,,USD,123.97,122.35,122.35 - 123.97,,,,12/9/2016,0.80,0.65,947.95M,4.01,1.21,5.40,3.09,,11/21/2016,126.58,,,,,,,,2/15/2017,2017-02-15 21:00:00 UTC+0000,123.11,,4:00pm,4:00pm - <b>123.11</b>,,,16.32B,,Vulcan Materials Company (Holdi,,138.08,122.78,,1.41,39.85,,-10.91%,+0.30%,-2.74%,+2.35%,+33.44%,122.74,3.56,30.70,22.80,,4.53,,2.58,NYQ,VMC,,,120.28,1331624,138.18,92.26,92.26 - 138.18,VMC
